/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2006/Pip/P17/P17_1 LFW5 RBW5 E.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1745_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1739_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1732_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1728_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1747_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1742_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1736_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1748_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1740_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.03_2_2/Wyatt25Unit_2008.12.03_1737_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1509_Memory.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1518_D.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1515_Adapt.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1504_D.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1503_T.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1506_Adapt.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1520_Threespot.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1519_T.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1511_Threespot.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_1/Wyatt25Unit_2008.11.13_1513_Memory.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1416_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1410_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1406_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1404_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1415_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1413_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1401_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1411_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1408_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_1/Wyatt25Unit_2008.12.02_1407_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1511_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1500_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1522_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1517_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1515_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1506_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1507_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1520_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1512_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.07/Wyatt25Unit_2008.11.07_1514_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1416_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1410_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1419_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1405_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1407_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1414_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1412_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1409_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1411_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_1/Wyatt25Unit_2008.12.05_1418_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1513_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1514_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1520_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1522_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1527_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1523_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1517_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1525_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1519_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.02_2/Wyatt25Unit_2008.12.02_1528_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.09.12/Wyatt25Unit_2008.09.12_1330_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.09.12/Wyatt25Unit_2008.09.12_1335_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.09.12/Wyatt25Unit_2008.09.12_1331_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.09.12/Wyatt25Unit_2008.09.12_1328_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.09.12/Wyatt25Unit_2008.09.12_1333_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1628_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1626_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1627_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1629_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1632_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1627_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1632_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1624_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1631_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.10/Wyatt25Unit_2008.12.10_1625_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1316_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1322_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1330_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1317_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1326_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1321_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1328_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1318_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.05/Wyatt25Unit_2008.11.05_1324_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1538_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1539_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1544_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1534_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1547_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1537_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1545_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1540_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1541_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.12.05_3/Wyatt25Unit_2008.12.05_1546_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1555_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1552_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1540_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1550_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1545_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1557_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1548_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1544_D.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1546_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1601_Adapt.smr
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.13_2/Wyatt25Unit_2008.11.13_1559_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.24/Wyatt25Unit_2008.11.24_1404_Adapt.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.24/Wyatt25Unit_2008.11.24_1401_T.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.24/Wyatt25Unit_2008.11.24_1400_Threespot.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.24/Wyatt25Unit_2008.11.24_1407_Memory.smr,HE,1,VE,2,HT,3,VT,4
/mnt/papers/Herzfeld_Nat_Neurosci_2018/raw_data/2010_5_types_of_saccades/Wyatt/Wyatt25Unit 2008.11.24/Wyatt25Unit_2008.11.24_1409_D.smr,HE,1,VE,2,HT,3,VT,4
